gameCreation,gameDuration,championName,win,allInPings,baitPings,basicPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings
18-05-2023,00:26:32,Nidalee,true,1,2,0,7,0,7,0,9,1,0,44,0
15-05-2023,00:30:32,Khazix,true,5,0,0,8,0,18,0,23,2,0,39,0
15-05-2023,00:24:03,Draven,true,4,0,0,9,0,17,0,2,2,0,37,0
15-05-2023,00:16:26,Khazix,false,1,0,0,8,0,5,0,4,0,0,19,1
14-05-2023,00:30:30,Khazix,false,1,1,0,2,0,5,0,3,0,0,20,0
14-05-2023,00:35:00,Khazix,false,3,0,0,8,0,2,0,3,4,0,37,0
14-05-2023,00:16:53,Ezreal,false,1,0,0,2,0,2,0,3,0,0,3,0
14-05-2023,00:28:15,Nidalee,false,1,0,0,6,0,8,0,6,2,0,17,0
14-05-2023,00:28:32,Ezreal,true,3,0,0,2,0,7,0,5,2,0,18,0
14-05-2023,00:37:26,Viego,true,4,0,0,11,0,11,0,30,1,0,47,1
13-05-2023,00:28:40,Khazix,true,2,0,0,9,0,4,0,6,1,0,39,1
13-05-2023,00:34:07,Khazix,false,3,0,0,5,0,15,0,23,3,0,32,0
12-05-2023,00:17:38,Fiora,false,0,0,0,4,0,3,0,1,0,0,8,0
12-05-2023,00:15:17,Khazix,true,1,0,0,7,0,2,0,6,0,0,19,0
11-05-2023,00:16:10,Sylas,true,0,0,0,4,0,5,0,0,0,0,14,0
11-05-2023,00:23:56,Khazix,true,0,0,0,9,0,5,0,8,0,0,21,0
11-05-2023,00:29:05,Khazix,true,7,0,0,10,0,18,0,9,2,0,47,0
11-05-2023,00:34:03,Khazix,true,4,0,0,12,0,15,0,25,4,0,52,0
10-05-2023,00:23:24,Jinx,false,2,1,0,4,0,16,0,2,1,0,40,0
08-05-2023,00:15:17,Khazix,true,1,1,0,9,0,3,0,5,0,0,13,0
08-05-2023,00:15:45,Khazix,true,0,0,0,9,0,5,0,14,0,0,29,0
08-05-2023,00:22:10,Khazix,true,1,0,0,5,0,4,0,4,0,0,22,0
08-05-2023,00:36:13,Jinx,true,5,0,0,12,0,3,0,20,1,0,62,1
08-05-2023,00:26:50,Khazix,false,2,0,0,7,0,4,0,11,0,0,35,0
08-05-2023,00:30:02,Khazix,true,3,0,0,8,0,14,0,9,1,0,26,0
08-05-2023,00:27:19,Ezreal,false,1,0,0,3,0,4,0,2,0,0,20,0
08-05-2023,00:29:15,Ezreal,false,1,0,0,21,0,2,0,10,1,0,35,0
08-05-2023,00:27:53,Khazix,false,2,0,0,8,0,8,0,10,2,0,34,0
08-05-2023,00:30:44,Ezreal,true,2,0,0,14,0,17,0,7,1,0,18,0
08-05-2023,00:15:15,Ezreal,true,0,0,0,2,0,1,0,3,2,0,8,0
08-05-2023,00:18:26,Ezreal,false,0,0,0,10,0,5,0,1,2,0,19,0
08-05-2023,00:02:31,Ezreal,false,0,0,0,0,0,0,0,0,1,0,0,0
08-05-2023,00:23:59,Ezreal,true,2,0,0,12,0,6,0,2,1,0,16,0
08-05-2023,00:27:24,Khazix,false,4,0,0,3,0,11,0,8,2,0,37,0
08-05-2023,00:20:01,Nidalee,false,3,0,0,4,0,4,0,9,1,0,29,0
08-05-2023,00:32:23,Kindred,false,5,0,0,11,0,11,0,15,3,0,41,1
07-05-2023,00:26:01,Ezreal,true,1,0,0,14,0,8,0,7,1,0,27,0
07-05-2023,00:29:31,Khazix,false,2,0,0,7,0,10,0,7,3,0,38,0
06-05-2023,00:16:28,Nidalee,true,3,0,0,4,0,10,0,14,0,0,33,0
06-05-2023,00:15:12,Khazix,false,3,0,0,1,0,4,0,0,0,0,29,0
05-05-2023,00:29:31,Nidalee,true,7,0,0,6,0,1,0,16,1,0,50,0
05-05-2023,00:22:15,Ezreal,false,2,0,0,6,0,10,0,1,1,0,15,0
05-05-2023,00:34:03,Khazix,false,10,0,0,21,0,18,0,33,1,0,55,0
05-05-2023,00:26:20,Nidalee,false,2,0,0,3,0,2,0,4,1,0,39,0
04-05-2023,00:26:30,Nidalee,false,2,0,0,3,0,9,0,13,5,0,44,0
04-05-2023,00:36:27,Khazix,false,3,0,0,3,0,5,0,32,4,0,42,0
04-05-2023,00:22:22,Khazix,true,1,0,0,0,0,4,0,17,2,0,14,0
04-05-2023,00:21:48,Nidalee,true,1,1,0,2,0,2,0,14,0,0,24,0
04-05-2023,00:27:03,Ezreal,false,4,0,0,5,0,24,0,9,3,0,14,0
02-05-2023,00:22:00,Khazix,true,0,0,0,2,0,13,0,23,0,0,36,0
02-05-2023,00:31:02,Nidalee,false,2,0,0,4,0,21,0,22,7,0,32,0
02-05-2023,00:21:11,Xayah,true,3,0,0,5,0,7,0,5,0,0,23,0
02-05-2023,00:22:43,Jinx,false,1,0,0,6,0,25,0,3,0,0,22,0
02-05-2023,00:26:39,Ezreal,false,1,0,0,3,0,5,0,8,2,0,26,0
01-05-2023,00:33:15,Vi,true,2,0,0,7,0,21,0,33,1,0,51,0
01-05-2023,00:01:43,Ezreal,false,0,0,0,0,0,0,0,0,0,0,0,0
01-05-2023,00:28:48,Ezreal,true,2,0,0,1,0,3,0,10,1,0,24,0
01-05-2023,00:15:30,Ezreal,true,0,0,0,4,0,0,0,0,0,0,11,0
30-04-2023,00:16:33,Khazix,true,0,0,0,2,0,1,0,6,0,0,13,0
30-04-2023,00:33:29,Ezreal,true,4,0,0,12,0,12,0,10,1,0,20,0
30-04-2023,00:15:26,Ezreal,true,0,0,0,3,0,1,0,0,0,0,9,0
30-04-2023,00:33:52,Ezreal,false,2,0,0,3,0,3,0,10,0,0,45,0
30-04-2023,00:37:37,Khazix,false,6,0,0,8,0,7,0,24,2,0,46,0
30-04-2023,00:28:24,Vayne,true,1,0,0,3,0,4,0,4,0,0,36,0
30-04-2023,00:31:22,Ezreal,false,4,0,0,14,0,5,0,6,1,0,32,0
30-04-2023,00:27:32,Ezreal,true,1,0,0,9,0,7,0,12,4,0,19,0
29-04-2023,00:28:52,Ahri,false,1,0,0,1,0,9,0,7,2,0,25,0
29-04-2023,00:28:16,Thresh,false,2,0,0,2,0,15,1,1,0,0,29,0
29-04-2023,00:26:13,Nidalee,true,6,0,0,2,0,6,0,9,3,0,29,0
29-04-2023,00:22:25,Khazix,true,0,0,0,7,0,4,0,16,2,0,28,0
29-04-2023,00:28:59,LeeSin,false,2,2,0,9,0,13,0,22,5,0,46,1
28-04-2023,00:21:11,Khazix,true,0,0,0,1,0,0,0,10,0,0,13,0
28-04-2023,00:31:23,Nidalee,true,1,0,0,5,0,12,0,23,2,0,33,0
28-04-2023,00:34:32,LeeSin,true,1,0,0,7,0,3,0,4,0,0,54,0
28-04-2023,00:31:35,LeeSin,true,6,0,0,6,0,11,0,4,0,0,34,1
27-04-2023,00:41:07,Nidalee,true,4,0,0,5,0,6,0,16,1,0,58,0
27-04-2023,00:30:39,Khazix,false,0,0,0,2,0,9,0,13,0,0,25,0
27-04-2023,00:28:18,Khazix,false,1,0,0,4,0,3,0,37,0,0,41,1
27-04-2023,00:01:44,Nidalee,false,0,0,0,1,0,2,0,0,0,0,1,0
17-04-2023,00:27:48,Kindred,false,5,0,0,2,0,4,0,13,0,0,37,0
17-04-2023,00:15:13,Jinx,false,0,0,0,1,0,17,0,0,0,0,1,0
13-04-2023,00:15:22,Xayah,false,0,0,0,1,0,8,0,0,0,0,0,0
13-04-2023,00:20:47,Jinx,false,2,1,0,8,0,15,0,7,0,0,23,0
13-04-2023,00:22:06,Jinx,true,3,0,0,7,0,9,0,5,1,0,32,0
13-04-2023,00:16:09,Jinx,true,0,1,0,10,0,7,0,1,1,0,6,0
13-04-2023,00:02:19,Lucian,false,0,0,0,0,0,0,0,0,0,0,0,0
13-04-2023,00:24:41,Draven,true,7,1,0,7,0,26,0,4,0,0,20,0
12-04-2023,00:22:35,Xayah,true,0,0,0,6,0,3,0,2,0,0,26,0
11-04-2023,00:35:55,Xayah,false,3,0,0,4,0,17,0,9,0,0,65,0
11-04-2023,00:28:40,Gragas,false,5,0,0,6,0,3,0,5,0,0,32,1
11-04-2023,00:19:53,Aphelios,false,1,0,0,1,0,3,0,3,0,0,13,0
11-04-2023,00:31:48,Jinx,true,9,0,0,11,0,11,0,12,2,0,41,0
11-04-2023,00:23:11,LeeSin,false,9,0,0,5,0,2,0,8,4,0,47,0
10-04-2023,00:22:51,Draven,false,2,0,0,8,0,4,0,2,0,0,29,0
10-04-2023,00:35:29,LeeSin,true,1,0,0,12,0,12,0,17,0,0,37,0
10-04-2023,00:36:34,Draven,true,3,0,0,14,0,3,0,16,1,0,32,0
10-04-2023,00:35:12,Draven,true,6,0,0,8,0,9,0,10,1,0,35,0
10-04-2023,00:30:03,LeeSin,false,2,0,0,13,0,5,0,11,3,0,49,1
10-04-2023,00:20:27,Irelia,true,0,0,0,6,0,3,0,4,1,0,8,0
10-04-2023,00:25:58,Jinx,false,4,0,0,7,0,4,0,10,1,0,38,0
10-04-2023,00:20:02,Draven,false,0,0,0,3,0,1,0,0,0,0,19,0
09-04-2023,00:26:59,Jinx,true,1,0,0,10,0,8,0,11,0,0,28,0
07-04-2023,00:31:35,Vayne,false,9,0,0,10,0,5,0,3,0,0,50,0
07-04-2023,00:21:52,Katarina,false,4,0,0,10,0,1,0,0,0,0,33,0
07-04-2023,00:24:25,Irelia,false,2,0,0,3,0,9,0,1,1,0,11,0
04-04-2023,00:33:44,Gragas,true,1,0,0,8,0,4,0,16,0,0,37,0
03-04-2023,00:23:32,MonkeyKing,true,2,0,0,4,0,0,0,2,1,0,39,0
03-04-2023,00:21:24,Draven,true,0,0,0,6,0,2,1,1,0,0,33,0
03-04-2023,00:29:28,LeeSin,true,2,0,0,7,0,2,0,18,0,0,37,0
03-04-2023,00:24:02,LeeSin,true,2,0,0,4,0,2,0,3,0,0,25,0
03-04-2023,00:22:03,Nidalee,false,2,0,0,3,0,4,0,2,0,0,16,0
03-04-2023,00:27:25,Karthus,false,3,0,0,10,0,7,0,15,0,0,45,0
03-04-2023,00:15:29,Taliyah,false,1,0,0,1,0,0,0,0,0,0,16,0
03-04-2023,00:36:41,Taliyah,true,6,0,0,12,0,10,0,14,3,0,57,1
02-04-2023,00:22:41,LeeSin,true,5,2,0,10,0,6,0,4,1,0,28,0
01-04-2023,00:32:37,Taliyah,true,8,0,0,4,0,2,0,36,1,0,57,0
01-04-2023,00:23:07,Evelynn,false,4,0,0,8,0,10,0,6,1,0,37,0
01-04-2023,00:24:53,Gragas,false,3,0,0,2,0,7,0,11,0,0,47,0
01-04-2023,00:42:33,MonkeyKing,true,10,1,0,8,0,5,0,26,1,0,82,0
31-03-2023,00:28:38,Taliyah,false,4,2,0,15,0,21,0,17,2,0,54,0
31-03-2023,00:31:02,Evelynn,false,1,0,0,3,0,12,0,17,0,0,39,1
31-03-2023,00:23:10,Jinx,false,0,0,0,2,0,7,0,4,1,0,40,0
31-03-2023,00:16:29,Jinx,false,0,0,0,9,0,14,0,0,1,0,11,0
30-03-2023,00:36:39,Karthus,false,6,0,0,6,0,8,0,18,3,0,66,0
30-03-2023,00:31:52,Jinx,true,8,0,0,5,0,7,0,5,2,0,28,0
30-03-2023,00:31:53,Gragas,false,7,0,0,7,0,20,0,6,2,0,37,0
30-03-2023,00:29:45,Jinx,false,0,2,0,3,0,8,0,9,1,0,34,1
30-03-2023,00:23:53,Jinx,false,8,1,0,8,0,2,0,3,0,0,36,0
29-03-2023,00:31:12,LeeSin,true,10,0,0,17,0,7,0,15,1,0,40,0
29-03-2023,00:26:25,Jinx,true,1,1,0,7,0,7,0,3,1,0,43,0
29-03-2023,00:19:14,Evelynn,true,5,0,0,6,0,1,0,10,0,0,26,0
