gameDuration,championName,win,allInPings,baitPings,basicPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings
00:12:25,KSante,false,0,0,0,1,0,0,0,0,0,0,0,0
00:29:56,Samira,false,0,0,0,15,0,0,2,6,0,0,9,0
00:13:25,KSante,true,0,0,0,3,0,0,0,0,0,0,1,0
00:31:14,Caitlyn,false,0,0,0,1,0,0,2,1,0,0,6,0
00:34:20,KSante,false,0,0,0,3,0,0,1,0,0,0,2,0
00:01:56,KSante,true,0,0,0,0,0,0,0,0,0,0,0,0
00:37:07,Azir,true,0,0,0,3,0,0,1,0,0,0,2,0
00:23:46,KSante,false,0,0,0,1,0,0,1,2,0,0,1,0
00:34:40,KSante,true,0,0,0,3,0,3,1,0,0,0,7,0
00:35:12,KSante,true,1,0,0,2,0,3,2,4,0,0,14,0
00:28:39,Anivia,true,0,0,0,1,0,0,0,0,0,0,0,0
00:38:07,KSante,true,0,0,0,5,0,1,4,9,0,0,25,0
00:24:07,Nilah,false,0,0,0,1,0,0,2,1,0,0,2,0
00:29:04,Ezreal,false,0,0,0,1,0,6,0,0,0,0,0,0
00:18:57,Akshan,false,0,0,0,1,0,1,0,0,0,0,0,0
00:38:42,Trundle,true,0,0,0,0,0,1,1,0,0,0,8,0
00:23:58,RekSai,true,0,0,0,0,0,0,2,0,0,0,1,0
00:01:54,Khazix,true,0,0,0,0,0,0,0,0,0,0,0,0
00:31:42,KSante,false,0,0,0,1,0,1,2,0,0,0,2,0
00:20:12,KSante,true,0,0,0,0,0,0,4,1,0,0,4,1
00:32:21,KSante,true,0,0,0,2,0,2,0,0,0,0,7,0
00:31:48,KSante,false,1,0,0,5,0,0,1,0,0,0,9,0
00:30:13,KSante,true,0,0,0,0,0,0,0,2,0,0,3,0
00:30:08,KSante,true,0,0,0,0,0,0,3,0,0,0,2,0
00:21:35,KSante,true,0,0,0,0,0,0,7,0,0,1,13,0
00:17:08,Yuumi,true,0,0,0,0,0,1,0,0,0,0,0,0
00:02:58,Volibear,true,0,0,0,0,0,0,0,0,0,0,0,0
00:23:00,Ivern,true,0,0,0,2,0,0,0,0,0,0,0,0
00:20:52,Viego,true,0,0,0,3,0,1,0,0,0,0,3,0
00:14:19,Azir,false,0,0,0,0,0,1,0,0,0,0,0,0
00:26:56,Malphite,true,0,0,0,0,0,0,0,0,0,0,4,0
00:23:01,KSante,true,0,0,0,0,0,1,0,0,0,0,0,0
00:21:09,KSante,true,0,0,0,1,0,4,0,0,0,0,5,0
00:22:50,KSante,true,0,0,0,0,0,1,0,0,0,1,5,0
00:28:07,Akshan,true,0,0,0,5,0,11,1,3,0,0,19,0
00:36:47,KSante,false,0,0,0,2,0,1,2,0,0,1,14,0
00:15:37,KSante,true,0,0,0,2,0,1,0,0,0,0,6,0
00:22:54,KSante,false,0,0,0,0,0,0,1,0,1,0,7,0
00:19:40,KSante,true,0,0,0,0,0,2,0,0,0,0,4,0
00:27:07,KSante,true,0,0,0,1,0,8,2,4,0,0,23,0
00:20:42,KSante,true,0,0,0,2,0,5,1,2,0,1,1,0
00:32:04,KSante,true,0,0,0,5,0,3,0,1,0,0,13,0
00:33:28,KSante,false,0,0,0,10,0,1,1,6,0,0,26,0
00:15:12,KSante,true,0,0,0,2,0,3,0,0,0,0,7,0
