gameDuration,championName,win,allInPings,baitPings,basicPings,commandPings,dangerPings,enemyMissingPings,enemyVisionPings,getBackPings,holdPings,needVisionPings,onMyWayPings,pushPings
00:27:29,Tristana,false,0,0,0,11,0,9,3,3,0,0,10,0
00:28:50,AurelionSol,true,0,0,0,3,0,6,2,2,0,0,8,0
00:28:43,Tristana,false,0,0,0,8,0,3,1,7,0,0,2,0
00:29:26,LeeSin,true,0,0,0,12,0,13,0,4,0,0,6,0
00:21:17,Tristana,true,0,0,0,4,0,3,0,2,0,0,1,0
00:34:55,Jayce,false,0,0,0,5,0,1,0,0,0,0,0,0
00:24:09,Nautilus,false,0,0,0,16,0,10,4,1,0,0,5,0
00:24:33,AurelionSol,true,0,0,0,4,0,5,0,11,0,0,9,0
00:20:51,Caitlyn,false,0,0,0,2,0,0,0,0,1,0,1,0
00:35:37,Sejuani,false,2,0,0,9,0,1,1,5,0,1,11,0
00:34:36,Tristana,false,0,0,0,9,0,5,1,1,0,0,8,0
00:19:19,Ahri,false,0,0,0,15,0,3,0,0,0,0,5,0
00:37:26,AurelionSol,false,0,0,0,19,0,12,0,9,2,0,21,0
00:28:08,Jayce,false,0,0,0,9,0,14,0,5,0,0,1,1
00:23:23,Syndra,false,0,0,0,6,0,5,0,0,0,1,3,0
00:21:46,Varus,true,0,0,0,2,0,0,0,0,0,0,2,0
00:29:23,Tristana,false,0,0,0,10,0,11,1,4,0,0,17,0
00:25:06,MissFortune,true,0,0,0,6,0,7,0,2,2,0,5,0
00:37:37,Swain,true,0,0,0,15,0,7,0,14,0,0,6,0
00:21:41,Yone,false,0,0,0,0,0,7,2,0,0,0,4,0
00:33:40,Jayce,false,0,0,0,8,0,4,3,7,2,1,14,0
00:20:13,Jayce,true,0,0,0,12,0,11,0,1,0,0,7,0
00:31:36,Azir,true,0,0,0,9,0,2,0,5,0,1,6,0
00:14:36,Maokai,false,0,0,0,1,0,0,0,0,0,0,0,0
00:14:08,Vi,true,0,0,0,0,0,0,0,0,0,0,8,0
00:18:17,Ezreal,false,0,0,0,3,0,0,0,0,0,0,0,0
00:32:53,Zoe,true,0,0,0,20,0,7,0,2,0,0,8,0
00:21:22,Yone,true,0,0,0,1,0,2,1,0,0,0,1,0
00:29:37,Varus,true,0,0,0,12,0,2,2,3,0,0,3,0
00:32:11,Draven,false,0,0,0,4,0,3,0,1,0,0,0,0
00:34:40,Leblanc,true,0,0,0,9,0,5,0,2,0,0,7,0
00:22:23,Zoe,true,0,0,0,2,0,5,3,1,0,0,1,0
00:35:22,Sylas,false,0,0,0,6,0,3,0,0,0,0,8,0
00:24:59,Caitlyn,false,0,0,0,4,0,3,0,0,0,0,0,0
00:23:04,Zoe,false,0,0,0,7,0,2,0,0,0,0,3,0
00:24:16,Renekton,false,0,0,0,1,0,2,0,3,0,0,1,0
00:39:04,TwistedFate,true,0,0,0,11,0,3,4,2,0,0,15,0
00:25:32,Sylas,true,0,0,0,5,0,9,3,7,1,0,5,1
00:24:24,Tristana,true,0,0,0,6,0,2,0,1,0,0,3,0
00:20:21,Zoe,true,0,0,0,6,0,2,2,2,0,0,2,0
00:35:21,Kassadin,true,0,0,0,9,0,2,2,8,0,0,8,0
00:21:40,Ryze,false,0,0,0,3,0,0,0,0,1,0,4,0
00:23:34,Jayce,true,0,0,0,4,0,0,2,2,0,0,2,0
00:15:13,Caitlyn,true,0,0,0,0,0,2,0,0,0,0,1,0
00:28:37,Jayce,true,0,0,0,6,0,3,0,2,0,0,3,0
00:35:30,Azir,false,0,0,0,4,0,3,0,0,0,0,2,0
00:25:15,Taliyah,false,0,0,0,2,0,0,2,0,0,0,4,0
00:23:06,Ashe,true,0,0,0,3,0,4,0,6,0,0,4,0
00:32:09,Tristana,false,0,0,0,13,0,3,0,0,0,0,9,0
00:33:34,Jayce,false,0,1,0,2,0,3,2,0,1,0,6,0
00:25:24,Irelia,true,0,0,0,7,0,5,0,4,0,0,11,0
00:28:28,Sylas,true,0,0,0,8,0,2,2,4,0,0,7,0
00:23:27,Sylas,true,0,0,0,9,0,2,1,1,0,0,3,0
00:22:50,Sett,true,0,0,0,7,0,4,0,0,0,0,1,0
00:30:49,Viktor,true,0,0,0,12,0,2,6,4,0,0,3,0
00:34:07,Varus,false,0,0,0,23,0,4,1,1,1,0,5,0
00:01:54,Sett,false,0,0,0,0,0,0,0,0,0,0,0,0
00:33:30,Irelia,false,0,0,0,8,0,3,0,7,0,0,5,0
00:15:14,Sylas,true,0,0,0,0,0,9,1,2,0,0,8,0
00:15:44,Zeri,true,0,0,0,0,0,1,0,0,0,0,0,0
00:32:53,Kassadin,false,0,0,0,2,0,0,1,1,0,0,6,0
00:20:17,Vayne,true,0,0,0,2,0,1,0,0,0,0,3,0
00:25:18,Azir,true,0,0,0,8,0,6,1,4,0,0,7,0
00:41:29,Ryze,false,0,0,0,14,0,14,1,3,1,0,5,1
00:18:55,Viktor,true,0,0,0,4,0,5,1,1,0,0,5,0
00:24:13,Ryze,false,0,0,0,10,0,2,2,3,0,0,4,0
00:15:41,Jayce,false,0,0,0,2,0,0,3,2,0,0,1,0
00:38:50,Sylas,true,0,0,0,15,0,11,0,3,0,0,15,0
00:32:12,Azir,false,0,0,0,4,0,10,1,0,0,0,4,0
00:20:25,Viktor,false,0,0,0,5,0,5,0,0,0,0,0,0
00:31:19,Sylas,true,0,0,0,29,0,11,1,13,2,0,2,0
00:31:25,Galio,false,0,1,0,13,0,7,5,2,0,0,14,0
00:29:11,Ryze,true,0,1,0,6,0,4,1,15,1,0,11,0
00:22:47,Kassadin,true,0,0,0,1,0,15,0,0,0,0,20,0
00:01:44,Kassadin,false,0,0,0,1,0,0,0,0,0,0,0,0
00:27:50,Kassadin,false,0,0,0,33,0,2,0,2,0,0,2,0
00:18:39,Kassadin,true,0,0,0,6,0,10,3,4,0,0,8,0
00:26:32,Ryze,true,0,0,0,4,0,0,0,2,1,0,7,0
00:16:09,Ryze,false,0,0,0,3,0,2,0,0,0,0,1,0
00:24:38,Ryze,false,0,0,0,15,0,13,1,4,1,0,12,0
00:20:07,Ryze,false,0,0,0,11,0,1,1,0,2,0,5,0
00:23:35,Kassadin,true,0,0,0,8,0,9,0,3,0,0,7,0
00:27:36,Yone,false,0,0,0,4,0,7,0,2,0,0,6,0
00:36:43,Varus,true,0,0,0,6,0,5,0,4,0,0,4,1
00:22:45,Anivia,true,0,0,0,2,0,11,0,14,0,0,8,0
00:30:59,Taliyah,false,0,0,0,4,0,1,0,2,0,0,2,0
00:33:14,Viktor,false,0,0,0,20,0,15,0,4,0,0,6,0
00:20:02,Karma,true,0,0,0,9,0,5,1,5,0,0,10,0
00:24:47,Azir,true,0,0,0,7,0,8,2,5,0,0,8,0
00:30:41,Ryze,false,0,0,0,14,0,7,0,6,1,0,6,0
00:28:17,Syndra,false,0,0,0,5,0,13,6,10,0,1,3,0
00:27:51,Leblanc,false,0,0,0,6,0,5,0,0,0,0,1,0
00:21:37,Syndra,true,0,1,0,4,0,5,0,2,1,0,1,0
00:23:20,Ryze,false,0,0,0,2,0,1,0,1,0,0,11,0
00:29:11,Ryze,true,0,0,0,5,0,4,3,15,1,0,13,0
00:34:39,Syndra,false,0,0,0,9,0,1,11,5,1,0,8,0
00:34:01,Leblanc,false,0,0,0,9,0,3,0,4,1,0,15,0
00:20:43,Sylas,true,0,0,0,2,0,6,2,8,0,0,5,0
00:37:37,Ryze,true,0,0,0,7,0,2,0,2,0,0,2,0
00:36:46,Leblanc,false,0,0,0,7,0,8,0,5,0,0,12,0
00:26:55,Zoe,false,0,0,0,10,0,13,0,5,1,0,10,0
00:20:22,Sylas,false,0,0,0,2,0,6,0,1,0,0,13,0
00:29:37,Leblanc,false,0,0,0,2,0,9,0,3,0,0,1,0
00:31:47,Ezreal,true,0,0,0,1,0,2,1,1,1,0,1,0
00:28:03,Ryze,true,0,0,0,5,0,2,1,6,0,0,12,0
00:29:13,Varus,true,0,0,0,10,0,6,1,2,0,0,4,0
00:22:05,Akali,false,0,0,0,2,0,10,0,3,0,0,7,0
00:19:34,Ryze,true,0,0,0,1,0,8,0,0,0,0,5,0
00:12:41,Syndra,false,0,0,0,2,0,1,0,1,0,0,0,0
00:30:33,Leblanc,true,0,1,0,9,0,13,4,14,0,0,8,0
00:20:46,Caitlyn,false,0,0,0,7,0,5,2,1,0,0,2,0
00:24:57,Akali,false,0,0,0,6,0,4,2,7,0,0,1,0
00:26:34,Leblanc,true,0,0,0,8,0,2,3,5,0,0,5,0
00:31:46,Leblanc,true,0,0,0,15,0,4,0,3,0,0,5,0
00:38:23,Akali,true,0,0,0,18,0,3,4,6,2,2,27,0
00:24:38,Yone,false,0,0,0,4,0,6,1,0,0,0,4,0
00:22:40,Zed,true,0,0,0,8,0,3,3,4,0,1,9,0
00:29:30,Akali,false,0,1,0,11,0,4,4,6,0,0,21,0
00:17:14,Leblanc,true,0,0,0,3,0,3,0,4,0,0,4,0
00:37:24,Nami,false,0,0,0,4,0,6,1,0,0,0,30,0
00:34:37,KSante,true,0,0,0,2,0,6,2,0,0,0,9,0
00:31:24,Leblanc,true,0,0,0,8,0,11,2,4,0,0,12,0
00:31:07,Syndra,false,0,0,0,10,0,3,2,3,1,0,12,0
00:22:35,Zoe,true,0,0,0,5,0,5,3,4,0,0,8,0
00:23:43,Ekko,true,0,0,0,1,0,4,2,5,0,0,1,0
00:28:53,Leblanc,true,0,0,0,11,0,16,3,0,0,0,13,0
00:28:09,Ashe,true,0,0,0,11,0,5,0,0,0,0,0,0
00:24:22,Akali,true,0,0,0,12,0,11,1,1,0,0,9,0
00:21:37,Caitlyn,true,0,0,0,4,0,1,1,1,2,0,1,0
00:22:41,Brand,true,0,0,0,9,0,6,0,1,1,0,3,0
00:25:00,Irelia,false,0,0,0,3,0,2,1,0,0,0,3,0
00:36:35,Viego,false,0,0,0,0,0,11,2,0,0,0,3,0
00:27:21,Brand,true,0,0,0,2,0,5,1,3,0,0,1,0
00:18:25,Cassiopeia,false,0,0,0,1,0,4,0,0,0,0,1,0
00:26:35,Brand,false,0,0,0,2,0,14,0,1,0,0,3,0
00:18:42,Leblanc,true,0,0,0,5,0,5,2,5,0,0,4,0
00:27:06,Caitlyn,true,0,0,0,15,0,11,0,6,2,0,12,0
00:24:49,Syndra,true,0,0,0,3,0,5,1,2,0,0,0,0
00:26:01,Akali,true,0,0,0,4,0,1,2,1,0,0,5,0
00:25:46,Zoe,false,0,0,0,3,0,8,0,2,0,0,9,0
00:24:09,Kassadin,false,0,0,0,1,0,10,0,16,0,0,7,0
00:24:41,Lucian,false,0,0,0,5,0,0,1,0,0,0,2,0
00:02:05,Tristana,true,0,0,0,0,0,0,0,0,0,0,0,0
00:25:26,Ezreal,true,0,0,0,10,0,13,3,0,0,0,3,0
00:41:41,Zed,false,0,0,0,18,0,24,3,6,0,0,9,0
00:40:42,Leblanc,true,0,0,0,9,0,12,4,14,0,0,14,0
00:25:03,Akali,false,0,0,0,11,0,12,0,7,0,0,9,0
00:24:59,Sylas,false,0,0,0,7,0,13,2,0,0,0,17,0
00:22:10,Irelia,true,0,0,0,8,0,14,0,5,0,0,5,0
00:28:40,Zed,false,0,0,0,18,0,2,3,3,0,0,0,0
00:30:45,MissFortune,false,0,0,0,7,0,15,0,8,1,0,9,0
00:27:47,Zed,false,0,2,0,12,0,9,3,4,0,0,8,0
00:24:35,Syndra,true,0,0,0,9,0,7,0,5,0,0,3,0
00:28:54,Syndra,false,0,1,0,26,0,18,3,2,1,0,5,1
00:26:46,Ezreal,true,0,0,0,9,0,7,2,3,0,0,8,0
00:27:44,Swain,true,0,0,0,6,0,5,2,16,0,0,2,0
00:15:15,Ezreal,false,0,0,0,1,0,1,0,0,0,0,3,0
00:31:36,Akshan,true,0,0,0,9,0,1,1,3,0,0,13,0
00:20:32,Akali,true,0,0,0,2,0,0,0,0,0,0,2,0
00:25:57,Viego,true,0,0,0,24,0,7,0,0,0,0,11,0
00:24:44,Caitlyn,true,0,2,0,14,0,11,0,1,1,0,16,0
00:20:31,Akali,true,0,0,0,6,0,10,1,3,0,0,2,0
00:24:54,Akali,true,0,1,0,7,0,6,2,2,0,0,11,0
00:29:47,Tristana,false,0,0,0,16,0,9,0,2,0,0,3,0
00:20:14,Lucian,true,0,0,0,0,0,0,0,0,0,0,1,0
00:36:35,Nilah,false,0,0,0,1,0,0,0,0,0,0,1,0
00:26:16,Nocturne,true,0,0,0,1,0,8,0,2,0,0,8,0
00:36:38,Viego,true,0,0,0,10,0,4,3,11,0,0,4,0
00:21:58,Ekko,true,0,0,0,1,0,10,0,3,0,0,5,0
00:15:49,Sylas,true,0,0,0,12,0,10,0,1,0,0,14,0
00:27:59,Corki,false,0,0,0,11,0,5,2,2,0,0,7,0
00:22:23,Tristana,true,0,0,0,1,0,1,0,0,0,0,3,0
00:24:54,KSante,true,0,0,0,5,0,9,1,0,0,0,0,0
00:28:05,Sett,true,0,0,0,2,0,1,0,0,0,0,0,0
00:18:56,Corki,true,0,0,0,1,0,9,0,5,0,0,1,0
00:09:43,Akali,false,0,0,0,0,0,8,3,3,0,0,8,0
00:18:02,KSante,false,0,0,0,10,0,13,9,2,3,0,15,0
00:28:51,Ekko,true,0,0,0,6,0,11,2,0,0,0,13,0
00:32:11,Akali,false,0,0,0,8,0,18,0,5,1,0,11,1
00:18:25,Aphelios,false,0,0,0,2,0,6,0,0,0,0,1,0
00:31:30,Akali,false,0,0,0,3,0,3,2,3,0,0,4,0
00:20:14,KSante,false,0,0,0,10,0,1,1,0,0,0,4,0
00:19:49,Leblanc,true,0,0,0,12,0,3,1,5,0,0,0,0
00:30:15,Shyvana,true,0,0,0,15,0,7,0,9,1,0,17,0
00:26:29,Akali,true,0,0,0,3,0,15,3,6,0,0,4,0
00:30:12,Shyvana,true,0,0,0,6,0,11,2,0,0,0,8,0
00:33:30,Sivir,false,0,1,0,4,0,2,1,2,0,0,4,0
00:23:02,Ezreal,true,0,1,0,4,0,7,0,2,0,0,1,0
00:23:28,Akali,true,0,0,0,10,0,6,2,2,0,0,12,0
00:21:31,Irelia,false,0,1,0,13,0,8,1,0,0,0,3,1
00:23:58,Rumble,false,0,0,0,3,0,6,1,2,0,0,2,0
00:21:34,Varus,false,0,0,0,10,0,9,0,1,0,0,5,0
00:27:28,Diana,true,0,0,0,9,0,1,0,4,0,0,14,0
00:27:27,Leblanc,false,0,0,0,1,0,4,1,0,0,0,4,0
00:25:30,Leblanc,false,0,2,0,11,0,7,0,0,0,0,0,0
00:25:00,Akali,false,0,0,0,5,0,17,0,1,0,1,24,1
00:39:01,Akali,true,0,0,0,15,0,6,2,2,0,0,10,0
00:39:24,Corki,true,0,1,0,4,0,22,0,10,1,0,20,0
00:32:27,KSante,true,0,0,0,11,0,8,3,1,0,0,8,0
00:20:47,Sivir,false,0,0,0,3,0,7,0,0,0,0,0,0
00:26:07,KSante,false,0,0,0,13,0,15,1,0,0,0,3,0
00:10:10,KSante,true,0,0,0,2,0,3,2,0,0,0,0,0
00:23:38,Akali,false,0,0,0,2,0,7,1,1,0,0,2,0
00:19:39,KSante,false,0,0,0,7,0,20,3,0,0,0,3,1
00:23:15,Akali,false,0,0,0,6,0,15,1,0,0,0,10,0
00:32:35,Ryze,false,0,0,0,1,0,3,2,8,0,0,8,0
00:26:48,Akali,false,0,0,0,6,0,9,0,3,0,0,4,0
00:22:45,Corki,false,0,0,0,8,0,4,0,5,0,0,2,0
00:24:11,Qiyana,true,0,0,0,6,0,12,5,3,0,0,2,0
00:26:22,Ezreal,false,0,0,0,9,0,7,1,0,0,0,7,0
00:20:42,Yone,false,0,0,0,4,0,12,2,0,2,0,3,0
00:27:45,Nocturne,true,0,0,0,5,0,10,0,12,0,0,14,0
00:27:48,Akali,false,0,0,0,10,0,7,1,1,0,1,5,0
00:04:26,Ezreal,true,0,0,0,0,0,0,0,0,0,0,0,0
00:34:28,Corki,true,0,0,0,8,0,8,5,7,0,0,1,0
00:15:39,Yone,false,0,0,0,4,0,10,2,1,0,0,0,0
00:34:07,Ezreal,true,0,0,0,9,0,7,1,4,0,0,4,0
00:22:11,Akali,true,0,0,0,5,0,3,0,3,0,0,2,0
00:26:36,Akali,true,0,0,0,7,0,18,3,1,0,0,9,0
00:23:11,Tryndamere,false,0,1,0,4,0,1,0,5,0,0,1,0
00:32:07,Twitch,true,0,0,0,11,0,8,0,1,0,0,10,0
00:33:05,Caitlyn,false,0,0,0,13,0,13,10,3,2,0,8,0
00:40:13,Sylas,false,0,0,0,0,0,2,0,0,0,0,7,0
00:41:29,Akali,true,1,0,0,7,0,10,1,5,0,1,9,0
00:20:30,Nocturne,true,0,0,0,2,0,1,0,0,0,0,2,0
00:23:54,Zeri,false,0,0,0,3,0,0,0,0,0,0,0,0
00:25:20,Akali,true,0,1,0,11,0,26,1,9,0,0,4,0
00:15:27,Akali,true,0,0,0,5,0,8,1,4,3,0,1,0
00:21:57,Akali,true,0,0,0,3,0,4,1,1,1,0,8,0
00:23:47,Leblanc,false,0,0,0,10,0,8,0,1,0,0,15,0
00:41:50,Nocturne,true,0,0,0,17,0,8,4,8,0,0,13,0
00:23:27,Chogath,false,0,1,0,6,0,23,1,3,1,1,4,1
00:23:29,Sivir,false,0,0,0,9,0,10,1,1,0,1,9,1
00:27:15,Caitlyn,false,0,0,0,16,0,9,1,0,2,2,6,0
00:38:02,Chogath,false,0,1,0,15,0,9,3,10,1,0,21,0
00:20:37,Chogath,true,0,0,0,0,0,7,0,0,0,0,9,0
00:25:24,Chogath,false,0,0,0,1,0,19,3,2,0,0,6,2
00:20:51,Chogath,true,0,0,0,10,0,15,0,6,0,0,9,0
00:18:06,Chogath,true,0,0,0,9,0,1,0,0,0,0,3,0
00:35:24,Ryze,false,0,1,0,12,0,13,0,6,0,0,14,0
00:28:54,KSante,false,0,0,0,8,0,5,0,3,1,0,2,0
00:26:34,KSante,false,0,0,0,21,0,22,0,4,1,0,3,0
00:28:23,Sylas,true,0,0,0,9,0,17,3,2,0,0,16,0
00:26:35,Malzahar,true,0,0,0,7,0,5,1,1,0,0,5,0
00:11:53,Malzahar,true,0,0,0,0,0,3,0,1,0,0,7,0
00:28:09,KSante,true,0,0,0,6,0,13,2,2,0,0,4,0
00:39:58,KSante,true,1,0,0,7,0,14,1,0,1,0,4,1
00:22:15,Xayah,false,0,0,0,9,0,12,0,2,0,0,6,0
00:30:53,KSante,false,0,4,0,3,0,3,1,3,0,0,9,1
00:17:25,Ezreal,true,0,0,0,2,0,6,0,1,4,0,0,0
00:20:58,Kalista,false,0,0,0,2,0,2,0,0,0,0,1,0
00:20:45,Swain,true,0,0,0,5,0,5,1,6,0,0,5,0
00:16:49,Malzahar,false,0,0,0,3,0,10,0,1,0,0,3,0
00:18:30,Lillia,false,0,0,0,7,0,1,0,3,0,0,3,0
00:24:56,Ryze,false,0,0,0,14,0,12,0,2,3,0,6,0
00:26:44,Zeri,true,0,0,0,2,0,1,0,0,0,0,5,0
00:23:39,Irelia,true,0,0,0,8,0,9,6,3,0,0,5,0
00:26:26,Irelia,true,0,0,0,7,0,8,0,0,0,0,5,0
00:34:28,Galio,false,0,0,0,7,0,4,1,0,1,0,24,0
00:32:09,Tristana,false,0,0,0,1,0,2,0,0,0,0,7,0
00:30:24,Ezreal,false,0,0,0,0,0,0,0,0,0,0,3,0
00:21:49,Gangplank,false,0,0,0,0,0,4,0,0,0,0,1,0
00:31:11,Leblanc,true,0,0,0,7,0,11,2,1,0,1,27,0
00:30:58,Orianna,true,0,0,0,4,0,6,2,1,2,0,7,0
00:19:41,Akali,false,0,0,0,0,0,6,1,0,0,0,0,0
00:25:38,Viktor,false,0,0,0,5,0,2,0,1,0,0,6,0
00:28:30,Sylas,false,0,0,0,6,0,19,1,4,0,0,3,0
00:15:22,Zoe,true,0,0,0,8,0,7,0,1,0,0,12,0
00:34:23,Yone,true,0,0,0,14,0,13,2,1,1,0,2,0
00:20:13,Leblanc,true,0,1,0,4,0,13,5,4,1,0,4,0
00:18:52,Tristana,true,0,0,0,5,0,0,0,0,0,0,0,0
00:15:32,Xayah,true,0,0,0,2,0,0,0,0,0,0,0,0
00:20:47,Katarina,false,0,0,0,3,0,0,0,0,0,0,0,0
00:27:33,Ahri,true,0,0,0,7,0,11,0,0,0,0,13,0
00:25:36,Ryze,true,0,0,0,17,0,8,0,16,1,0,18,0
00:16:28,Zeri,true,0,0,0,0,0,0,0,0,0,0,0,0
00:18:24,Hecarim,true,0,0,0,1,0,0,0,0,0,0,0,0
00:17:08,Corki,true,0,0,0,0,0,2,0,0,0,0,0,0
00:28:36,Varus,false,0,0,0,3,0,13,0,4,1,0,2,0
00:21:52,Syndra,true,0,0,0,8,0,4,0,1,0,0,7,0
00:25:14,KSante,false,0,0,0,5,0,10,0,1,1,0,9,0
00:24:00,KSante,false,0,0,0,11,0,14,0,5,0,0,2,1
00:01:49,KSante,false,0,0,0,0,0,0,0,0,0,0,0,0
00:26:11,Kassadin,false,0,0,0,11,0,17,0,3,2,0,8,0
00:38:21,Ekko,true,0,1,0,12,0,3,2,4,0,0,18,2
00:20:41,Azir,true,0,0,0,2,0,7,3,3,0,0,3,0
00:21:30,Ryze,true,0,0,0,6,0,17,0,3,1,0,9,0
00:35:15,Ahri,false,1,0,0,13,0,14,5,7,0,0,12,0
00:23:29,Samira,false,0,0,0,1,0,2,0,0,0,0,0,0
00:23:00,Varus,false,0,0,0,18,0,18,0,5,1,0,3,0
00:20:15,Kassadin,true,0,3,0,6,0,10,3,3,1,0,3,0
00:07:13,Ryze,false,0,0,0,2,0,5,4,0,0,0,0,0
00:23:46,Ryze,true,0,0,0,7,0,12,2,2,0,0,10,0
00:24:29,KSante,true,0,1,0,6,0,21,4,4,1,0,7,1
00:15:39,Ezreal,false,1,0,0,1,0,8,0,0,0,0,0,0
00:34:50,KSante,true,0,0,0,4,0,11,1,3,0,0,13,0
00:24:36,Kalista,false,0,0,0,3,0,11,0,0,0,0,1,0
00:25:06,Sylas,false,0,0,0,6,0,14,2,3,0,0,5,0
00:17:37,Kassadin,false,0,0,0,0,0,20,0,2,0,0,1,0
00:27:28,Sylas,true,0,0,0,8,0,3,0,4,1,0,6,0
00:19:29,Kled,false,0,0,0,1,0,6,0,1,2,0,2,0
00:20:11,Nocturne,true,0,0,0,2,0,9,0,4,0,0,13,1
00:32:27,Syndra,true,0,0,0,19,0,15,7,9,2,1,12,0
00:29:26,Ryze,false,0,0,0,17,0,7,2,4,0,0,8,0
00:32:13,KSante,false,0,1,0,5,0,12,2,16,0,0,5,0
00:25:51,Sylas,true,0,0,0,14,0,3,0,2,1,0,2,0
00:15:50,Varus,false,0,0,0,4,0,0,0,0,0,0,0,0
00:28:10,Varus,false,0,0,0,7,0,5,0,10,0,0,2,0
00:26:44,Ezreal,true,0,0,0,2,0,2,0,7,0,0,0,0
00:01:54,Syndra,false,0,0,0,0,0,0,0,1,0,0,0,0
00:21:42,Azir,true,0,0,0,0,0,3,0,8,0,1,2,0
00:20:50,KSante,true,0,1,0,5,0,1,0,1,0,1,5,0
00:19:27,KSante,true,0,0,0,9,0,18,1,2,1,0,0,0
00:27:54,KSante,true,0,0,0,3,0,1,0,3,0,0,1,0
00:26:03,KSante,true,0,0,0,1,0,7,0,0,0,0,0,0
00:18:32,KSante,false,0,0,0,1,0,5,0,7,0,0,0,0
00:23:04,KSante,false,0,0,0,2,0,0,0,0,0,0,0,0
00:22:09,Nocturne,true,0,0,0,1,0,3,0,5,0,0,3,0
00:30:31,Sylas,true,0,0,0,9,0,2,5,6,0,0,0,0
00:22:35,Ryze,true,0,0,0,2,0,2,1,5,0,0,11,0
00:15:35,Ahri,false,0,0,0,9,0,6,2,5,0,0,6,0
00:22:04,Ryze,true,0,0,0,4,0,3,0,3,0,0,1,0
00:21:24,Yone,true,0,0,0,22,0,11,0,6,0,0,10,0
00:31:07,TwistedFate,true,0,0,0,18,0,13,1,6,0,0,7,1
00:20:59,Yone,true,0,0,0,8,0,0,2,0,0,1,2,0
00:32:24,Ryze,false,0,0,0,25,0,4,0,15,0,0,11,0
00:29:33,Anivia,true,0,0,0,20,0,11,2,3,1,0,6,0
00:19:41,Yone,false,0,0,0,0,0,7,3,4,0,0,2,0
00:16:37,KSante,true,0,0,0,6,0,9,2,3,0,0,2,0
00:27:43,Ryze,true,0,0,0,6,0,3,0,2,0,0,10,0
00:25:20,KSante,false,0,0,0,3,0,1,0,2,0,0,4,0
00:29:29,KSante,true,0,0,0,0,0,4,0,3,0,2,1,0
00:20:27,KSante,false,0,0,0,6,0,10,3,1,0,1,0,0
00:21:36,KSante,false,0,0,0,1,0,4,0,1,0,0,1,0
00:23:59,Aphelios,false,0,0,0,2,0,12,1,0,0,0,0,0
00:25:05,Ryze,false,0,0,0,7,0,4,0,3,0,0,2,0
00:15:46,Renekton,false,0,0,0,0,0,3,0,1,0,0,0,0
00:15:26,Ryze,true,0,0,0,4,0,9,0,6,0,0,4,0
00:20:14,Syndra,true,0,0,0,6,0,15,0,4,0,1,5,0
00:22:58,Ezreal,false,0,0,0,4,0,16,0,0,1,0,1,0
00:39:12,Sylas,false,0,0,0,19,0,3,1,5,0,1,21,0
00:15:28,Ryze,true,0,0,0,2,0,7,0,6,0,0,4,0
00:30:57,Caitlyn,true,0,0,0,12,0,5,0,5,0,0,4,0
00:32:16,Syndra,false,0,0,0,14,0,8,0,5,0,0,3,0
00:30:22,Yone,true,0,0,0,6,0,4,4,6,0,0,5,0
00:23:36,Yone,true,0,0,0,1,0,12,1,3,0,0,12,0
00:28:14,Nocturne,true,0,0,0,3,0,3,0,4,0,0,11,0
00:28:29,KSante,false,0,0,0,14,0,6,8,1,1,0,5,0
00:24:59,KSante,false,0,0,0,5,0,4,1,3,0,0,0,0
00:27:38,Ryze,true,0,0,0,6,0,7,0,1,0,0,1,0
00:27:11,KSante,true,0,0,0,5,0,2,0,1,0,0,4,0
00:27:04,Qiyana,false,0,0,0,2,0,6,0,1,0,0,5,0
00:27:07,KSante,true,0,0,0,3,0,3,0,0,0,0,0,0
00:28:29,Cassiopeia,false,0,0,0,2,0,2,1,1,1,0,6,0
00:34:36,Viktor,false,0,0,0,17,0,18,1,6,0,0,8,1
00:20:49,Ryze,true,0,0,0,9,0,7,3,6,0,1,7,0
00:24:29,Zoe,false,0,0,0,8,0,12,3,2,1,1,10,0
00:22:29,Ryze,false,0,0,0,1,0,4,1,2,0,0,6,0
00:23:47,Ezreal,false,0,0,0,1,0,4,1,2,0,0,2,0
00:18:55,Ahri,false,0,0,0,4,0,8,1,6,0,0,7,0
00:26:11,Caitlyn,true,0,0,0,0,0,1,0,0,0,0,0,0
00:25:17,Syndra,false,0,0,0,4,0,4,1,0,0,0,0,0
00:24:32,Ezreal,true,0,0,0,3,0,12,0,0,0,0,1,0
00:29:56,Varus,true,0,0,0,5,0,3,0,1,0,1,1,0
00:15:23,Sylas,true,2,3,0,2,0,6,1,1,3,1,1,3
00:33:03,Kassadin,true,0,0,0,11,0,6,0,4,0,0,4,0
00:29:18,Ezreal,false,0,0,0,5,0,0,0,2,0,0,2,0
00:28:28,Azir,true,1,0,0,12,0,8,2,8,0,1,9,0
00:34:01,Nocturne,true,0,0,50,0,0,0,0,0,0,0,0,0
00:35:43,Leblanc,false,0,0,92,0,0,0,0,0,0,0,0,0
00:21:26,Azir,true,0,0,16,0,0,0,0,0,0,0,0,0
00:22:28,Viktor,true,0,0,22,0,0,0,0,0,0,0,0,0
00:23:41,Ryze,false,0,0,29,0,0,0,0,0,0,0,0,0
00:01:44,Sylas,false,0,0,0,0,0,0,0,0,0,0,0,0
00:28:49,Azir,true,0,0,40,0,0,0,0,0,0,0,0,0
00:27:49,Ryze,true,0,0,60,0,0,0,0,0,0,0,0,0
